656,30,551,26
651,30,551,26
630,29,551,26
621,28,551,26
662,30,551,26
646,30,551,26
624,29,551,26
651,30,551,26
662,30,551,26
663,30,551,26
668,31,551,26
655,30,551,26
671,31,551,26
658,30,551,26
672,31,551,26
681,31,551,26
559,25,551,26
543,25,551,26
615,28,551,26
642,29,551,26
646,30,551,26
658,30,551,26
653,30,551,26
666,30,551,26
675,31,551,26
681,31,551,26
685,31,551,26
686,31,551,26
684,31,551,26
683,31,551,26
691,32,551,26
681,31,551,26
672,31,551,26
663,30,551,26
661,30,551,26
674,31,551,26
657,30,551,26
667,31,551,26
673,31,551,26
666,30,551,26
681,31,551,26
658,30,551,26
668,31,551,26
668,31,551,26
661,30,551,26
663,30,551,26
657,30,549,27
670,31,549,27
685,33,182,96
680,34,94,42
398,88,94,42
497,74,90,41
53,41,90,41
300,74,87,39
180,46,87,39
198,36,87,39
215,31,87,39
227,33,87,39
217,35,87,39
90,63,87,39
124,56,87,39
97,53,87,39
87,50,87,39
109,48,87,39
77,49,87,39
145,47,87,39
112,49,87,39
108,49,87,39
136,47,87,39
109,47,87,39
74,48,87,39
46,50,87,39
58,49,87,39
60,49,87,39
97,48,87,39
61,49,87,39
26,49,87,39
51,49,87,39
91,48,87,39
57,49,87,39
75,49,87,39
84,48,87,39
68,48,87,39
95,49,87,39
100,48,87,39
171,45,87,39
181,46,87,39
25,49,87,39
36,49,87,39
12,50,87,39
15,49,87,39
21,48,87,39
127,47,88,86
164,49,40,559
238,45,35,625
33,284,31,632
28,179,31,632
-21,674,31,632
2,603,31,632
-114,599,31,632
-95,589,31,632
-152,547,31,632
-129,534,31,632
-134,554,31,632
-113,550,31,632
-57,715,31,632
-118,705,31,632
-92,671,31,632
-58,718,31,632
-201,841,30,632
39,789,30,632
-10,578,30,632
25,809,30,632
44,700,30,632
-8,727,30,632
39,739,30,632
47,766,30,632
9,733,30,632
-16,761,30,632
0,779,30,632
-33,821,30,632
23,771,30,632
45,781,30,632
40,783,30,632
51,760,30,632
84,798,30,632
44,794,30,632
39,809,30,632
16,819,30,632
32,788,30,632
40,813,30,632
60,781,30,632
34,791,30,632
-5,832,30,632
-2,830,30,632
70,782,30,632
42,817,30,632
65,821,30,632
118,839,407,712
27,769,407,712
16,707,765,863
165,692,765,863
123,669,765,863
119,641,765,863
82,655,765,863
155,709,765,863
66,747,752,856
150,715,718,815
710,873,670,770
708,822,665,764
161,475,665,764
678,879,665,764
663,838,665,764
498,778,665,764
594,833,665,764
563,849,665,764
576,838,665,764
618,858,665,764
547,864,665,764
574,874,665,764
530,870,665,764
563,858,665,764
554,836,665,764
512,834,665,764
356,763,665,764
351,684,665,764
361,748,665,764
177,627,643,757
828,954,639,756
732,923,639,756
708,999,639,756
528,654,639,756
827,933,639,756
874,888,639,756
821,967,639,756
714,902,639,756
908,961,639,756
798,944,639,756
843,919,639,756
798,945,639,756
815,963,639,756
726,949,639,756
868,986,639,756
188,531,639,756
734,905,638,756
-69,125,638,756
595,843,638,756
765,998,638,756
840,990,638,756
822,948,638,756
863,959,638,756
761,864,638,756
814,1020,638,756
861,992,638,756
756,960,638,756
836,884,638,756
769,861,638,756
876,929,638,756
859,938,638,756
856,983,638,756
808,900,638,756
820,934,638,756
824,899,638,756
777,933,638,756
832,939,638,756
810,931,638,756
845,953,638,756
840,971,638,756
487,730,638,756
548,787,638,756
606,823,638,756
619,831,638,756
631,848,638,756
616,869,638,756
640,831,638,756
609,830,638,756
561,834,638,756
455,662,638,756
549,769,638,756
556,816,638,756
631,847,638,756
576,791,638,756
617,811,638,756
635,785,638,756
650,829,638,756
681,888,638,756
666,897,638,756
744,881,638,756
797,944,638,756
502,683,638,756
733,934,638,756
797,944,638,756
807,937,638,756
897,950,638,756
847,968,638,756
817,956,638,756
836,944,638,756
779,959,638,756
958,951,638,756
789,1009,638,756
805,976,638,756
793,986,638,756
764,1001,638,756
875,995,638,756
863,998,638,756
812,981,638,756
843,1010,638,756
843,961,638,756
781,928,638,756
759,940,638,756
850,1004,638,756
858,952,638,756
864,965,638,756
915,978,638,756
912,962,638,756
973,993,638,756
534,666,822,538
808,952,822,538
686,840,839,534
930,696,839,534
969,658,839,534
937,719,839,534
996,655,839,534
946,660,839,534
985,591,839,534
836,604,839,534
852,718,839,534
962,804,839,534
964,819,839,534
944,706,839,534
887,713,839,534
539,550,839,534
531,529,839,534
514,462,839,534
495,459,839,534
914,656,839,534
987,728,839,534
742,824,839,534
577,669,839,534
811,869,839,534
693,916,839,534
1095,1113,839,534
301,485,839,534
629,677,839,534
591,700,839,534
686,746,839,534
634,717,839,534
550,665,839,534
835,855,839,534
707,731,839,534
800,751,839,534
801,760,839,534
807,780,839,534
791,691,839,534
606,555,839,534
524,577,839,534
997,639,839,534
753,650,839,534
902,678,839,534
912,765,839,534
1000,751,839,534
1018,631,837,534
1048,667,837,534
1159,679,837,534
981,699,837,534
878,801,837,534
757,791,837,534
900,803,837,534
948,725,837,534
875,768,837,534
867,789,837,534
810,744,837,534
980,766,837,534
877,764,837,534
750,656,837,534
900,764,837,534
1054,780,837,534
895,819,837,534
950,811,837,534
957,645,837,534
992,673,837,534
935,581,837,534
899,692,837,534
936,728,837,534
842,675,837,534
951,629,837,534
963,636,837,534
926,639,837,534
857,615,837,534
861,605,837,534
934,623,837,534
860,629,837,534
957,650,837,534
836,614,837,534
892,699,837,534
867,637,837,534
802,971,837,534
971,1140,837,534
1077,1186,1102,178
924,785,1102,178
1083,650,1200,108
1313,172,1200,108
1270,130,1200,107
1523,114,1200,107
1499,133,1200,109
1499,135,1200,109
1474,112,1200,109
1469,118,1200,109
1500,87,1200,109
1442,71,1200,109
1495,71,1200,109
1361,38,1200,109
1560,62,1200,109
1427,105,1200,109
1538,106,1200,109
1485,49,1200,109
1506,84,1200,109
1499,135,1200,109
1693,154,1200,109
1632,205,1200,109
1769,266,1200,109
1431,97,1200,109
1558,144,1200,109
1098,149,1200,109
1111,60,1200,109
1402,195,1200,109
1353,219,1200,109
1398,201,1200,109
1169,142,1200,109
1007,168,1200,109
919,170,1200,109
1505,140,1200,109
1497,164,1200,109
1394,105,1200,109
1512,180,1200,109
1424,174,1200,109
1430,163,1200,109
1358,177,1200,109
1435,106,1200,109
1563,185,1200,109
1397,119,1200,109
1361,120,1200,109
1394,130,1200,109
1387,148,1200,109
1352,144,1200,109
1321,113,1200,109
1427,172,1200,109
1565,169,1200,109
1506,215,1200,109
1604,232,1200,109
1511,190,1200,109
1572,178,1200,109
1643,282,1262,0
1141,38,1262,0
1556,2,1272,0
1585,73,1272,0
1433,13,1272,0
1601,89,1272,0
1468,130,1272,0
1471,145,1270,5
1648,213,1270,5
1587,6,1261,12
1605,79,1261,12
1602,-7,1261,12
1808,38,1261,12
1639,25,1261,12
1744,62,1261,12
1530,-50,1261,12
1524,30,1261,12
1502,47,1261,12
1210,45,1261,12
1629,22,1261,12
1558,36,1261,12
1576,15,1261,12
1499,120,1261,12
1354,633,1261,12
1580,-3,1261,12
1652,20,1261,12
1443,18,1261,12
1325,-3,1261,12
1477,-72,1261,12
1178,-170,1261,12
1083,-109,1261,12
1195,87,1261,12
1734,89,1261,12
1678,112,1261,12
1646,160,1261,12
1596,134,1261,12
1653,35,1261,12
1154,339,1261,12
914,780,1261,12
1239,939,1261,12
1057,249,1261,12
1507,129,1261,12
1424,118,1261,12
1600,42,1261,12
1319,155,1261,12
1545,120,1261,12
1362,68,1261,12
1575,14,1261,12
1581,112,1261,12
1473,55,1261,12
1591,47,1261,12
1533,22,1261,12
1408,114,1261,12
1555,79,1261,12
1601,56,1261,12
1276,-48,1261,12
1352,-62,1261,12
1384,-13,1273,13
1222,-62,1273,13
1584,15,1535,38
1514,-27,1535,38
1987,26,1535,38
1742,61,1535,38
1542,44,1467,99
1903,64,1467,99
1923,60,1467,99
1872,183,1467,99
1816,139,1467,99
2017,116,1467,99
1985,164,1467,99
1882,62,1467,99
1903,148,1467,99
1906,89,1467,99
1703,97,1467,99
1753,40,1467,99
1731,55,1467,99
1819,165,1467,99
1110,402,1467,99
1340,278,1467,99
1497,282,1467,99
1579,106,1467,99
1717,-32,1467,99
1632,-54,1467,99
1714,105,1467,99
1701,130,1467,99
1793,212,1467,99
1882,238,1467,99
1728,131,1467,99
1697,160,1467,99
1911,184,1467,99
1923,202,1467,99
1767,104,1467,99
2002,94,1467,99
1885,98,1467,99
1730,137,1467,99
1692,97,1467,99
1897,105,1467,99
2046,191,1467,99
1978,232,1467,99
2011,156,1467,99
1840,151,1467,99
1849,77,1467,99
2013,101,1467,99
1949,92,1467,99
1729,43,1467,99
1840,129,1467,99
1834,124,1467,99
1794,101,1467,99
1699,98,1467,99
1834,123,1467,99
1760,40,1467,99
1663,95,1467,99
2116,194,1467,99
2029,171,1467,99
2089,103,1467,99
1910,182,1466,99
1539,144,1466,99
1877,201,1466,99
1941,184,1466,99
1820,65,1466,99
1728,136,1466,99
1927,36,1466,99
1842,46,1466,99
1931,37,1466,99
1806,82,1466,99
1808,63,1466,99
1780,130,1466,99
1747,105,1466,99
1988,223,1466,99
1934,54,1466,99
1846,204,1466,99
1884,155,1466,99
1958,56,1466,99
1794,97,1466,99
1776,140,1466,99
2025,161,1466,99
1971,177,1466,99
1807,74,1466,99
1954,62,1466,99
1727,241,1466,99
1878,89,1466,99
1826,146,1466,99
1848,63,1466,99
1746,33,1466,99
1688,109,1466,99
1841,100,1466,99
1779,139,1466,99
1982,92,1466,99
1903,159,1466,99
1838,153,1466,99
1848,144,1462,98
1872,187,1462,98
1858,136,1462,98
1822,87,1462,98
1699,157,1462,98
1975,189,1471,108
1830,185,1471,108
1357,263,1509,177
575,505,1496,222
1615,206,1496,222
1962,79,1489,234
1755,119,1489,234
1727,211,1488,234
1985,194,1488,234
1878,198,1488,234
1963,335,1488,234
1881,157,1488,234
1825,348,1488,234
1956,239,1488,234
1874,330,1488,234
1785,304,1488,234
1808,327,1488,234
1904,239,1488,234
1728,264,1488,234
1997,356,1488,234
1907,355,1488,234
1926,352,1488,234
1946,353,1488,234
1789,308,1488,234
1836,334,1488,234
1900,316,1488,234
1981,329,1488,234
1860,292,1488,234
1772,210,1488,234
1544,275,1488,234
1748,331,1488,234
1828,280,1488,234
1900,411,1488,234
1859,292,1488,234
1948,268,1488,234
1556,288,1488,234
1847,161,1488,234
1800,304,1488,234
1781,261,1488,234
1820,271,1488,234
1665,341,1488,234
1757,208,1488,234
1802,97,1488,234
1778,115,1488,234
1613,152,1488,234
1825,131,1488,234
1624,124,1488,234
1699,8,1488,234
1689,133,1488,234
1579,69,1488,234
